Building,Date,ExpId,SSID,Addr,RSSI
premier,02_06_2021,15.1,telephoneb,3890a5298a02,-85

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-87

premier,02_06_2021,15.1,uhab,3890a54ca360,-88

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-88

premier,02_06_2021,15.1,uhab,3890a5298a00,-85

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-85

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-85

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,15.1,uhab,3890a54ca360,-87

premier,02_06_2021,15.1,uhab,3890a5298a00,-84

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-84

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-84

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-88

premier,02_06_2021,15.1,uhab,3890a54ca360,-89

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-89

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-87

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-87

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-87

premier,02_06_2021,15.1,uhab,3890a54ca360,-88

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-84

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-84

premier,02_06_2021,15.1,uhab,3890a5298a00,-88

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-88

premier,02_06_2021,15.1,uhab,3890a54ca360,-89

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-89

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-84

premier,02_06_2021,15.1,uhab,3890a5298a00,-84

premier,02_06_2021,15.1,uhab,3890a54ca360,-88

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-88

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-88

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-88

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-81

premier,02_06_2021,15.1,uhab,3890a5298a00,-84

premier,02_06_2021,15.1,uhab,3890a54ca360,-85

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,15.1,eduroamb,3890a5298a01,-84

premier,02_06_2021,15.1,telephoneb,3890a5298a02,-85

premier,02_06_2021,15.1,uhab,3890a5298a00,-86

premier,02_06_2021,15.1,uhab,3890a54ca360,-87

premier,02_06_2021,15.1,telephoneb,3890a54ca362,-87

premier,02_06_2021,15.1,eduroamb,3890a54ca361,-88

premier,02_06_2021,16,eduroamb,3890a5600b41,-52

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,telephoneb,3890a5600b42,-53

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-57

premier,02_06_2021,16,telephoneb,3890a54ca362,-82

premier,02_06_2021,16,eduroamb,3890a54ca361,-82

premier,02_06_2021,16,uhab,3890a54ca360,-83

premier,02_06_2021,16,eduroamb,3890a5499de1,-90

premier,02_06_2021,16,eduroamb,3890a5298a01,-91

premier,02_06_2021,16,telephoneb,3890a5298a02,-91

premier,02_06_2021,16,uhab,3890a5298a00,-92

premier,02_06_2021,16,uhab,3890a5499de0,-92

premier,02_06_2021,16,telephoneb,3890a5499de2,-93

premier,02_06_2021,16,eduroamb,3890a5600b41,-53

premier,02_06_2021,16,telephoneb,3890a5600b42,-53

premier,02_06_2021,16,uhab,3890a5600b40,-54

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-55

premier,02_06_2021,16,uhab,3890a54ca360,-82

premier,02_06_2021,16,eduroamb,3890a54ca361,-83

premier,02_06_2021,16,telephoneb,3890a54ca362,-83

premier,02_06_2021,16,uhab,3890a5298a00,-92

premier,02_06_2021,16,uhab,3890a5499de0,-92

premier,02_06_2021,16,eduroamb,3890a5499de1,-94

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,eduroamb,3890a5600b41,-53

premier,02_06_2021,16,telephoneb,3890a5600b42,-54

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-63

premier,02_06_2021,16,telephoneb,3890a54ca362,-82

premier,02_06_2021,16,uhab,3890a54ca360,-83

premier,02_06_2021,16,eduroamb,3890a54ca361,-83

premier,02_06_2021,16,telephoneb,3890a5298a02,-89

premier,02_06_2021,16,uhab,3890a5298a00,-90

premier,02_06_2021,16,uhab,3890a5499de0,-91

premier,02_06_2021,16,eduroamb,3890a5298a01,-92

premier,02_06_2021,16,telephoneb,3890a5499de2,-92

premier,02_06_2021,16,eduroamb,3890a5499de1,-92

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,eduroamb,3890a5600b41,-54

premier,02_06_2021,16,telephoneb,3890a5600b42,-54

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-55

premier,02_06_2021,16,uhab,3890a54ca360,-82

premier,02_06_2021,16,eduroamb,3890a54ca361,-82

premier,02_06_2021,16,telephoneb,3890a54ca362,-82

premier,02_06_2021,16,eduroamb,3890a5298a01,-88

premier,02_06_2021,16,uhab,3890a5298a00,-89

premier,02_06_2021,16,telephoneb,3890a5298a02,-90

premier,02_06_2021,16,uhab,3890a5499de0,-93

premier,02_06_2021,16,eduroamb,3890a5499de1,-93

premier,02_06_2021,16,telephoneb,3890a5499de2,-93

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,eduroamb,3890a5600b41,-53

premier,02_06_2021,16,telephoneb,3890a5600b42,-53

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-55

premier,02_06_2021,16,telephoneb,3890a54ca362,-82

premier,02_06_2021,16,eduroamb,3890a54ca361,-82

premier,02_06_2021,16,uhab,3890a54ca360,-83

premier,02_06_2021,16,eduroamb,3890a5298a01,-91

premier,02_06_2021,16,uhab,3890a5298a00,-92

premier,02_06_2021,16,telephoneb,3890a5298a02,-93

premier,02_06_2021,16,telephoneb,3890a5600b42,-52

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,eduroamb,3890a5600b41,-53

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-55

premier,02_06_2021,16,telephoneb,3890a54ca362,-82

premier,02_06_2021,16,uhab,3890a54ca360,-84

premier,02_06_2021,16,eduroamb,3890a5298a01,-92

premier,02_06_2021,16,telephoneb,3890a5298a02,-92

premier,02_06_2021,16,uhab,3890a5499de0,-92

premier,02_06_2021,16,P.H. EST PARMI NOUSb,6ec7ece83154,-53

premier,02_06_2021,16,uhab,3890a5600b40,-53

premier,02_06_2021,16,eduroamb,3890a5600b41,-53

premier,02_06_2021,16,telephoneb,3890a5600b42,-53

premier,02_06_2021,16,uhab,3890a54ca360,-83

premier,02_06_2021,16,eduroamb,3890a54ca361,-83

premier,02_06_2021,16,telephoneb,3890a54ca362,-83

premier,02_06_2021,16,uhab,3890a5298a00,-92

premier,02_06_2021,16,eduroamb,3890a5298a01,-92

premier,02_06_2021,16,telephoneb,3890a5298a02,-92

premier,02_06_2021,16,eduroamb,3890a5499de1,-93

premier,02_06_2021,16,uhab,3890a5499de0,-94

premier,02_06_2021,16,telephoneb,3890a5499de2,-94

premier,02_06_2021,16,uhab,3890a54ca360,-85

premier,02_06_2021,16,telephoneb,3890a54ca362,-85

premier,02_06_2021,16,eduroamb,3890a54ca361,-86

premier,02_06_2021,16,telephoneb,3890a54ca362,-84

premier,02_06_2021,16,uhab,3890a54ca360,-84

premier,02_06_2021,16,eduroamb,3890a54ca361,-89

premier,02_06_2021,16,eduroamb,3890a5298a01,-91

premier,02_06_2021,16,telephoneb,3890a5298a02,-92

premier,02_06_2021,16,uhab,3890a5298a00,-93

premier,02_06_2021,16,eduroamb,3890a54ca361,-83

premier,02_06_2021,16,telephoneb,3890a54ca362,-83

premier,02_06_2021,16,uhab,3890a54ca360,-84

premier,02_06_2021,16,uhab,3890a54ca360,-81

premier,02_06_2021,16,eduroamb,3890a54ca361,-84

premier,02_06_2021,16,telephoneb,3890a54ca362,-85

premier,02_06_2021,16,telephoneb,3890a5298a02,-92

premier,02_06_2021,16,uhab,3890a5298a00,-93

premier,02_06_2021,16,eduroamb,3890a5298a01,-94

premier,02_06_2021,16,uhab,3890a54ca360,-83

premier,02_06_2021,16,eduroamb,3890a54ca361,-83

premier,02_06_2021,16,telephoneb,3890a54ca362,-84

premier,02_06_2021,16,uhab,3890a5298a00,-91

premier,02_06_2021,16,telephoneb,3890a5298a02,-91

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-48

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-87

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-87

premier,02_06_2021,16.1,uhab,3890a5499de0,-92

premier,02_06_2021,16.1,eduroamb,3890a5499de1,-93

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-93

premier,02_06_2021,16.1,uhab,3890a5298a00,-94

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-94

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-95

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-43

premier,02_06_2021,16.1,uhab,3890a5600b40,-51

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-90

premier,02_06_2021,16.1,uhab,3890a5499de0,-90

premier,02_06_2021,16.1,uhab,3890a5298a00,-91

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-91

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-93

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-47

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-51

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,16.1,uhab,3890a5499de0,-90

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-91

premier,02_06_2021,16.1,eduroamb,3890a5499de1,-91

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-91

premier,02_06_2021,16.1,uhab,3890a5298a00,-92

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-48

premier,02_06_2021,16.1,uhab,3890a5600b40,-53

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-53

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,16.1,uhab,3890a54ca360,-87

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-90

premier,02_06_2021,16.1,uhab,3890a5298a00,-93

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-93

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-48

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-52

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-53

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-85

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-86

premier,02_06_2021,16.1,uhab,3890a5298a00,-91

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-92

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-92

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-93

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-47

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-83

premier,02_06_2021,16.1,uhab,3890a54ca360,-84

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-86

premier,02_06_2021,16.1,eduroamb,3890a5499de1,-92

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-92

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-49

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-53

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-85

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-87

premier,02_06_2021,16.1,uhab,3890a5298a00,-92

premier,02_06_2021,16.1,P.H. EST PARMI NOUSb,6ec7ece83154,-47

premier,02_06_2021,16.1,uhab,3890a5600b40,-52

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-52

premier,02_06_2021,16.1,uhab,3890a54ca360,-83

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-84

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-85

premier,02_06_2021,16.1,eduroamb,3890a5499de1,-91

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-91

premier,02_06_2021,16.1,uhab,3890a5298a00,-93

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-93

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-95

premier,02_06_2021,16.1,eduroamb,3890a5600b41,-52

premier,02_06_2021,16.1,telephoneb,3890a5600b42,-52

premier,02_06_2021,16.1,uhab,3890a5600b40,-53

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-85

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-85

premier,02_06_2021,16.1,uhab,3890a54ca360,-86

premier,02_06_2021,16.1,eduroamb,3890a5499de1,-91

premier,02_06_2021,16.1,telephoneb,3890a5499de2,-94

premier,02_06_2021,16.1,uhab,3890a5298a00,-95

premier,02_06_2021,16.1,eduroamb,3890a54ca361,-84

premier,02_06_2021,16.1,telephoneb,3890a54ca362,-84

premier,02_06_2021,16.1,uhab,3890a54ca360,-85

premier,02_06_2021,16.1,eduroamb,3890a5298a01,-94

premier,02_06_2021,16.1,telephoneb,3890a5298a02,-94

premier,02_06_2021,17,P.H. EST PARMI NOUSb,6ec7ece83154,-53

premier,02_06_2021,17,uhab,3890a5600b40,-59

premier,02_06_2021,17,telephoneb,3890a5600b42,-59

premier,02_06_2021,17,eduroamb,3890a5600b41,-60

premier,02_06_2021,17,uhab,3890a54ca360,-85

premier,02_06_2021,17,telephoneb,3890a54ca362,-85

premier,02_06_2021,17,eduroamb,3890a54ca361,-86

premier,02_06_2021,17,uhab,3890a5298a00,-86

premier,02_06_2021,17,telephoneb,3890a5298a02,-86

premier,02_06_2021,17,eduroamb,3890a5298a01,-87

premier,02_06_2021,17,eduroamb,3890a5499de1,-87

premier,02_06_2021,17,uhab,3890a5499de0,-88

premier,02_06_2021,17,uhab,3890a5573840,-91

premier,02_06_2021,17,telephoneb,3890a5573842,-93

premier,02_06_2021,17,eduroamb,3890a5573841,-94

premier,02_06_2021,17,uhab,3890a5600b40,-61

premier,02_06_2021,17,telephoneb,3890a5600b42,-61

premier,02_06_2021,17,eduroamb,3890a5600b41,-61

premier,02_06_2021,17,P.H. EST PARMI NOUSb,6ec7ece83154,-64

premier,02_06_2021,17,telephoneb,3890a54ca362,-82

premier,02_06_2021,17,eduroamb,3890a54ca361,-85

premier,02_06_2021,17,telephoneb,3890a5298a02,-85

premier,02_06_2021,17,uhab,3890a54ca360,-87

premier,02_06_2021,17,eduroamb,3890a5298a01,-87

premier,02_06_2021,17,uhab,3890a5298a00,-88

premier,02_06_2021,17,uhab,3890a5573840,-91

premier,02_06_2021,17,uhab,3890a5600b40,-62

premier,02_06_2021,17,telephoneb,3890a5600b42,-62

premier,02_06_2021,17,eduroamb,3890a5600b41,-63

premier,02_06_2021,17,telephoneb,3890a54ca362,-85

premier,02_06_2021,17,uhab,3890a5298a00,-87

premier,02_06_2021,17,eduroamb,3890a5298a01,-88

premier,02_06_2021,17,uhab,3890a5499de0,-88

premier,02_06_2021,17,telephoneb,3890a5298a02,-89

premier,02_06_2021,17,telephoneb,3890a5499de2,-89

premier,02_06_2021,17,telephoneb,3890a5573842,-91

premier,02_06_2021,17,uhab,3890a5573840,-92

premier,02_06_2021,17,eduroamb,3890a5573841,-96

premier,02_06_2021,17,telephoneb,3890a5600b42,-64

premier,02_06_2021,17,uhab,3890a5600b40,-64

premier,02_06_2021,17,eduroamb,3890a5600b41,-64

